"Check ID","Title","Severity","Repository","SCM Link","File Path","Lines","First Seen","Repository Status","Package","Installed Version","Fixed Version","Vendor Fix","Reachability","Direct","Package Roots","EPSS Score","CISA Published Date"
"CVE-2022-4065","testng: a path traversal in zip files","HIGH","android-app","https://github.com/bugs-bashing-mor/android-app/blob/649880f4ac6b56159ff0dd91f6a20bedd002ba09/folder1%20copy%209/folder1%20copy%208/folder1/build.gradle#L1-L1","folder1 copy 9/folder1 copy 8/folder1/build.gradle","N/A","2025-01-30T08:15:52.042Z","Active","org.testng:testng","7.5","7.5.1, 7.7.0","Yes","No","No","-","N/A","N/A"
"CVE-2022-4065","testng: a path traversal in zip files","HIGH","android-app","https://github.com/bugs-bashing-mor/android-app/blob/649880f4ac6b56159ff0dd91f6a20bedd002ba09/folder1%20copy%209/folder1%20copy%208/folder1/folder1/build.gradle#L1-L1","folder1 copy 9/folder1 copy 8/folder1/folder1/build.gradle","N/A","2025-02-05T13:50:29.755Z","Active","org.testng:testng","7.5","7.5.1, 7.7.0","Yes","No","No","-","N/A","N/A"
"CVE-2022-4065","testng: a path traversal in zip files","HIGH","android-app","https://github.com/bugs-bashing-mor/android-app/blob/649880f4ac6b56159ff0dd91f6a20bedd002ba09/folder1%20copy%209/folder1%20copy%208/folder1/folder1/folder1/build.gradle#L1-L1","folder1 copy 9/folder1 copy 8/folder1/folder1/folder1/build.gradle","N/A","2025-02-05T13:50:29.755Z","Active","org.testng:testng","7.5","7.5.1, 7.7.0","Yes","No","No","-","N/A","N/A"
"CVE-2022-4065","testng: a path traversal in zip files","HIGH","android-app","https://github.com/bugs-bashing-mor/android-app/blob/649880f4ac6b56159ff0dd91f6a20bedd002ba09/folder1%20copy%209/folder1/build.gradle#L1-L1","folder1 copy 9/folder1/build.gradle","N/A","2025-01-30T08:15:52.042Z","Active","org.testng:testng","7.5","7.5.1, 7.7.0","Yes","No","No","-","N/A","N/A"
"CVE-2022-4065","testng: a path traversal in zip files","HIGH","android-app","https://github.com/bugs-bashing-mor/android-app/blob/649880f4ac6b56159ff0dd91f6a20bedd002ba09/folder1%20copy%209/folder1/folder1/build.gradle#L1-L1","folder1 copy 9/folder1/folder1/build.gradle","N/A","2025-02-01T09:27:34.359Z","Active","org.testng:testng","7.5","7.5.1, 7.7.0","Yes","No","No","-","N/A","N/A"
"CVE-2022-4065","testng: a path traversal in zip files","HIGH","android-app","https://github.com/bugs-bashing-mor/android-app/blob/649880f4ac6b56159ff0dd91f6a20bedd002ba09/folder1%20copy%209/folder1/folder1/folder1/build.gradle#L1-L1","folder1 copy 9/folder1/folder1/folder1/build.gradle","N/A","2025-01-30T08:15:52.042Z","Active","org.testng:testng","7.5","7.5.1, 7.7.0","Yes","No","No","-","N/A","N/A"
"CVE-2022-4065","testng: a path traversal in zip files","HIGH","android-app","https://github.com/bugs-bashing-mor/android-app/blob/649880f4ac6b56159ff0dd91f6a20bedd002ba09/folder1%20copy/build.gradle#L1-L1","folder1 copy/build.gradle","N/A","2025-01-27T09:35:24.639Z","Active","org.testng:testng","7.5","7.5.1, 7.7.0","Yes","No","No","-","N/A","N/A"
"CVE-2022-4065","testng: a path traversal in zip files","HIGH","android-app","https://github.com/bugs-bashing-mor/android-app/blob/649880f4ac6b56159ff0dd91f6a20bedd002ba09/folder1%20copy/folder1/build.gradle#L1-L1","folder1 copy/folder1/build.gradle","N/A","2025-01-27T09:35:24.639Z","Active","org.testng:testng","7.5","7.5.1, 7.7.0","Yes","No","No","-","N/A","N/A"
"CVE-2022-4065","testng: a path traversal in zip files","HIGH","android-app","https://github.com/bugs-bashing-mor/android-app/blob/649880f4ac6b56159ff0dd91f6a20bedd002ba09/folder1%20copy/folder1/folder1/build.gradle#L1-L1","folder1 copy/folder1/folder1/build.gradle","N/A","2025-01-27T09:35:24.639Z","Active","org.testng:testng","7.5","7.5.1, 7.7.0","Yes","No","No","-","N/A","N/A"
"CVE-2022-4065","testng: a path traversal in zip files","HIGH","android-app","https://github.com/bugs-bashing-mor/android-app/blob/649880f4ac6b56159ff0dd91f6a20bedd002ba09/folder1%20copy/folder1/folder1/folder1/build.gradle#L1-L1","folder1 copy/folder1/folder1/folder1/build.gradle","N/A","2025-01-27T09:35:24.639Z","Active","org.testng:testng","7.5","7.5.1, 7.7.0","Yes","No","No","-","N/A","N/A"
"CVE-2022-4065","testng: a path traversal in zip files","HIGH","android-app","https://github.com/bugs-bashing-mor/android-app/blob/649880f4ac6b56159ff0dd91f6a20bedd002ba09/folder1%20copy/folder1/folder1/folder1/folder1/build.gradle#L1-L1","folder1 copy/folder1/folder1/folder1/folder1/build.gradle","N/A","2025-01-27T09:35:24.639Z","Active","org.testng:testng","7.5","7.5.1, 7.7.0","Yes","No","No","-","N/A","N/A"
"CVE-2022-4065","testng: a path traversal in zip files","HIGH","android-app","https://github.com/bugs-bashing-mor/android-app/blob/649880f4ac6b56159ff0dd91f6a20bedd002ba09/folder1%20copy/folder1/folder1/folder1/folder1/folder1/build.gradle#L1-L1","folder1 copy/folder1/folder1/folder1/folder1/folder1/build.gradle","N/A","2025-01-27T09:35:24.639Z","Active","org.testng:testng","7.5","7.5.1, 7.7.0","Yes","No","No","-","N/A","N/A"
"CVE-2022-4065","testng: a path traversal in zip files","HIGH","android-app","https://github.com/bugs-bashing-mor/android-app/blob/649880f4ac6b56159ff0dd91f6a20bedd002ba09/folder1%20copy/folder1/folder1/folder1/folder1/folder1/folder1/build.gradle#L1-L1","folder1 copy/folder1/folder1/folder1/folder1/folder1/folder1/build.gradle","N/A","2025-01-27T09:35:24.639Z","Active","org.testng:testng","7.5","7.5.1, 7.7.0","Yes","No","No","-","N/A","N/A"
"CVE-2022-4065","testng: a path traversal in zip files","HIGH","android-app","https://github.com/bugs-bashing-mor/android-app/blob/649880f4ac6b56159ff0dd91f6a20bedd002ba09/folder1/build.gradle#L1-L1","folder1/build.gradle","N/A","2025-01-27T09:35:24.639Z","Active","org.testng:testng","7.5","7.5.1, 7.7.0","Yes","No","No","-","N/A","N/A"
"CVE-2021-25329","tomcat: Incomplete fix for CVE-2020-9484 (RCE via session persistence)","HIGH","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.apache.tomcat.embed:tomcat-embed-core","9.0.37","10.0.2, 9.0.41, 8.5.61, 7.0.108","Yes","No","No","org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE","N/A","N/A"
"CVE-2021-31811","pdfbox: OutOfMemory-Exception while loading a crafted PDF file","MEDIUM","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.apache.pdfbox:pdfbox","2.0.4","2.0.24","Yes","No","Yes","-","N/A","N/A"
"CVE-2021-31812","pdfbox: infinite loop while loading a crafted PDF file","MEDIUM","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.apache.pdfbox:pdfbox","2.0.4","2.0.24","Yes","No","Yes","-","N/A","N/A"
"CVE-2021-25122","tomcat: Request mix-up with h2c","HIGH","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.apache.tomcat.embed:tomcat-embed-core","9.0.37","10.0.2, 9.0.43, 8.5.63","Yes","No","No","org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE","N/A","N/A"
"CVE-2022-1471","SnakeYaml: Constructor Deserialization Remote Code Execution","HIGH","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.yaml:snakeyaml","1.26","2.0","Yes","No","No","org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE,org.springframework.boot:spring-boot-starter-data-jpa:2.3.3.RELEASE,org.springframework.boot:spring-boot-starter-security:2.3.3.RELEASE","N/A","N/A"
"CVE-2023-6378","logback: serialization vulnerability in logback receiver","HIGH","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","ch.qos.logback:logback-classic","1.2.3","1.3.12, 1.4.12, 1.2.13","Yes","No","No","org.springframework.boot:spring-boot-starter-security:2.3.3.RELEASE,org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE,org.springframework.boot:spring-boot-starter-data-jpa:2.3.3.RELEASE","N/A","N/A"
"CVE-2023-6378","logback: serialization vulnerability in logback receiver","HIGH","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","ch.qos.logback:logback-core","1.2.3","1.3.12, 1.4.12, 1.2.13","Yes","No","No","org.springframework.boot:spring-boot-starter-security:2.3.3.RELEASE,org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE,org.springframework.boot:spring-boot-starter-data-jpa:2.3.3.RELEASE","N/A","N/A"
"CVE-2021-27807","pdfbox: infinite loop while loading a crafted PDF file","MEDIUM","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.apache.pdfbox:pdfbox","2.0.4","2.0.23","Yes","No","Yes","-","N/A","N/A"
"CVE-2021-42550","logback: remote code execution through JNDI call from within its configuration file","MEDIUM","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","ch.qos.logback:logback-core","1.2.3","1.2.9","Yes","No","No","org.springframework.boot:spring-boot-starter-security:2.3.3.RELEASE,org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE,org.springframework.boot:spring-boot-starter-data-jpa:2.3.3.RELEASE","N/A","N/A"
"CVE-2024-12798","logback-core: arbitrary code execution via JaninoEventEvaluator","MEDIUM","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","ch.qos.logback:logback-core","1.2.3","1.5.13, 1.3.15","Yes","No","No","org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE,org.springframework.boot:spring-boot-starter-data-jpa:2.3.3.RELEASE,org.springframework.boot:spring-boot-starter-security:2.3.3.RELEASE","N/A","N/A"
"CVE-2024-12801","logback-core: SaxEventRecorder vulnerable to Server-Side Request Forgery (SSRF) attacks","LOW","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","ch.qos.logback:logback-core","1.2.3","1.5.13, 1.3.15","Yes","No","No","org.springframework.boot:spring-boot-starter-security:2.3.3.RELEASE,org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE,org.springframework.boot:spring-boot-starter-data-jpa:2.3.3.RELEASE","N/A","N/A"
"CVE-2020-36518","jackson-databind: denial of service via a large depth of nested objects","HIGH","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","com.fasterxml.jackson.core:jackson-databind","2.11.2","2.13.2.1, 2.12.6.1","Yes","No","No","io.jsonwebtoken:jjwt:0.9.1,org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE","N/A","N/A"
"CVE-2021-46877","jackson-databind: Possible DoS if using JDK serialization to serialize JsonNode","HIGH","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","com.fasterxml.jackson.core:jackson-databind","2.11.2","2.12.6, 2.13.1","Yes","No","No","io.jsonwebtoken:jjwt:0.9.1,org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE","N/A","N/A"
"CVE-2022-42003","jackson-databind: deep wrapper array nesting wrt UNWRAP_SINGLE_VALUE_ARRAYS","HIGH","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","com.fasterxml.jackson.core:jackson-databind","2.11.2","2.12.7.1, 2.13.4.2","Yes","No","No","io.jsonwebtoken:jjwt:0.9.1,org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE","N/A","N/A"
"CVE-2022-42004","jackson-databind: use of deeply nested arrays","HIGH","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","com.fasterxml.jackson.core:jackson-databind","2.11.2","2.12.7.1, 2.13.4","Yes","No","No","org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE,io.jsonwebtoken:jjwt:0.9.1","N/A","N/A"
"CVE-2021-43113","iTextPDF in iText 7 and up to (excluding 4.4.13.3) 7.1.17 allows comma ...","CRITICAL","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","com.itextpdf:itextpdf","5.5.10","5.5.13.3","Yes","Yes","Yes","-","N/A","N/A"
"CVE-2017-9096","itext: External entities not disabled","HIGH","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","com.itextpdf:itextpdf","5.5.10","5.5.12, 7.0.3","Yes","Yes","Yes","-","N/A","N/A"
"CVE-2021-27906","pdfbox: OutOfMemory-Exception while loading a crafted PDF file","MEDIUM","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.apache.pdfbox:pdfbox","2.0.4","2.0.23","Yes","No","Yes","-","N/A","N/A"
"CVE-2024-47554","apache-commons-io: Possible denial of service attack on untrusted input to XmlStreamReader","HIGH","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","commons-io:commons-io","2.8.0","2.14.0","Yes","No","Yes","-","N/A","N/A"
"CVE-2020-15250","junit4: TemporaryFolder is shared between all users across system which could result in information disclosure","MEDIUM","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","junit:junit","4.13","4.13.1","Yes","No","No","org.apache.pdfbox:pdfbox:2.0.4","N/A","N/A"
"CVE-2018-11797","pdfbox: unbounded computation in parser resulting in a denial of service","MEDIUM","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.apache.pdfbox:pdfbox","2.0.4","1.8.16, 2.0.12","Yes","No","Yes","-","N/A","N/A"
"CVE-2018-8036","pdfbox: Infinite loop in AFMParser.java allows for out of memory erros via crafted PDF","MEDIUM","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.apache.pdfbox:pdfbox","2.0.4","1.8.15, 2.0.11","Yes","No","Yes","-","N/A","N/A"
"CVE-2022-42252","tomcat: request smuggling","HIGH","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.apache.tomcat.embed:tomcat-embed-core","9.0.37","8.5.83, 9.0.68, 10.0.27, 10.1.1","Yes","No","No","org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE","N/A","N/A"
"CVE-2023-24998","FileUpload: FileUpload DoS with excessive parts","HIGH","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.apache.tomcat.embed:tomcat-embed-core","9.0.37","10.1.5, 11.0.0-M5, 8.5.88, 9.0.71","Yes","No","No","org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE","N/A","N/A"
"CVE-2023-46589","tomcat: HTTP request smuggling via malformed trailer headers","HIGH","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.apache.tomcat.embed:tomcat-embed-core","9.0.37","11.0.0-M11, 10.1.16, 9.0.83, 8.5.96","Yes","No","No","org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE","N/A","N/A"
"CVE-2024-34750","tomcat: Improper Handling of Exceptional Conditions","HIGH","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.apache.tomcat.embed:tomcat-embed-core","9.0.37","11.0.0-M21, 10.1.25, 9.0.90","Yes","No","No","org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE","N/A","N/A"
"CVE-2024-50379","tomcat: RCE due to TOCTOU issue in JSP compilation","HIGH","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.apache.tomcat.embed:tomcat-embed-core","9.0.37","11.0.2, 10.1.34, 9.0.98","Yes","No","No","org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE","N/A","N/A"
"CVE-2024-56337","tomcat: Incomplete fix for CVE-2024-50379 - RCE due to TOCTOU issue in JSP compilation","HIGH","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.apache.tomcat.embed:tomcat-embed-core","9.0.37","11.0.2, 10.1.34, 9.0.98","Yes","No","No","org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE","N/A","N/A"
"CVE-2021-24122","tomcat: Information disclosure when using NTFS file system","MEDIUM","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.apache.tomcat.embed:tomcat-embed-core","9.0.37","10.0.0-M10, 9.0.40, 8.5.60, 7.0.107","Yes","No","No","org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE","N/A","N/A"
"CVE-2023-41080","tomcat: Open Redirect vulnerability in FORM authentication","MEDIUM","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.apache.tomcat.embed:tomcat-embed-core","9.0.37","8.5.93, 9.0.80, 10.1.13, 11.0.0-M11","Yes","No","No","org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE","N/A","N/A"
"CVE-2023-42795","tomcat: improper cleaning of recycled objects could lead to information leak","MEDIUM","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.apache.tomcat.embed:tomcat-embed-core","9.0.37","11.0.0-M12, 10.1.14, 9.0.81, 8.5.94","Yes","No","No","org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE","N/A","N/A"
"CVE-2023-44487","HTTP/2: Multiple HTTP/2 enabled web servers are vulnerable to a DDoS attack (Rapid Reset Attack)","MEDIUM","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.apache.tomcat.embed:tomcat-embed-core","9.0.37","11.0.0-M12, 10.1.14, 9.0.81, 8.5.94","Yes","No","No","org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE","N/A","N/A"
"CVE-2023-45648","tomcat: incorrectly parsed http trailer headers can cause request smuggling","MEDIUM","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.apache.tomcat.embed:tomcat-embed-core","9.0.37","11.0.0-M12, 10.1.14, 9.0.81, 8.5.94","Yes","No","No","org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE","N/A","N/A"
"CVE-2024-24549","Tomcat: HTTP/2 header handling DoS","MEDIUM","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.apache.tomcat.embed:tomcat-embed-core","9.0.37","8.5.99, 9.0.86, 10.1.19, 11.0.0-M17","Yes","No","No","org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE","N/A","N/A"
"CVE-2024-23672","Tomcat: WebSocket DoS with incomplete closing handshake","MEDIUM","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.apache.tomcat.embed:tomcat-embed-websocket","9.0.37","11.0.0-M17, 10.1.19, 9.0.86, 8.5.99","Yes","No","No","org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE","N/A","N/A"
"CVE-2020-15522","bouncycastle: Timing issue within the EC math library","MEDIUM","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.bouncycastle:bcprov-jdk15on","1.56","1.66","Yes","No","Yes","-","N/A","N/A"
"CVE-2020-26939","In Legion of the Bouncy Castle BC before 1.61 and BC-FJA before 1.0.1. ...","MEDIUM","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.bouncycastle:bcprov-jdk15on","1.56","1.61","Yes","No","Yes","-","N/A","N/A"
"CVE-2020-25638","hibernate-core: SQL injection vulnerability when both hibernate.use_sql_comments and JPQL String literals are used","HIGH","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.hibernate:hibernate-core","5.4.20.Final","5.4.24.Final, 5.3.20.Final","Yes","Yes","No","org.springframework.boot:spring-boot-starter-data-jpa:2.3.3.RELEASE","N/A","N/A"
"CVE-2023-33201","bouncycastle: potential  blind LDAP injection attack using a self-signed certificate","MEDIUM","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.bouncycastle:bcprov-jdk15on","1.56","-","No","No","Yes","-","N/A","N/A"
"CVE-2023-33202","bc-java: Out of memory while parsing ASN.1 crafted data in org.bouncycastle.openssl.PEMParser class","MEDIUM","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.bouncycastle:bcprov-jdk15on","1.56","1.70","Yes","No","Yes","-","N/A","N/A"
"CVE-2024-29857","org.bouncycastle: Importing an EC certificate with crafted F2m parameters may lead to Denial of Service","MEDIUM","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.bouncycastle:bcprov-jdk15on","1.56","1.78","Yes","No","Yes","-","N/A","N/A"
"CVE-2024-30171","bc-java: BouncyCastle vulnerable to a timing variant of Bleichenbacher (Marvin Attack)","MEDIUM","Backend","","pom.xml","N/A","2025-01-27T08:46:42.910Z","Active","org.bouncycastle:bcprov-jdk15on","1.56","1.78","Yes","No","Yes","-","N/A","N/A"
